Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0030819	positive regulation of cAMP biosynthetic process	39	enriched	0.193402517641467	0.0441802440124137	depleted	0.243568766370718	0.0309524211976977	closer	0.309874400597589	0.0826948348544175
Gene Ontology Biological Process	GO:0031644	regulation of neurological system process	45	enriched	0.193402517641467	0.0441888289856093	enriched	0.501335315310489	0.169447654111374	closer	0.359368748424848	0.109910776048422
Gene Ontology Biological Process	GO:0007271	synaptic transmission, cholinergic	10	enriched	0.195755260928326	0.045229748212166	enriched	0.982235074309858	0.940243317226693	farther	0.961526056495945	0.902702846591843
Gene Ontology Biological Process	GO:0090314	positive regulation of protein targeting to membrane	17	enriched	0.195825828417165	0.0452840111071289	enriched	0.54749027389966	0.207949547033111	farther	0.17040623892748	0.0286602841155949
Gene Ontology Biological Process	GO:0051930	regulation of sensory perception of pain	17	enriched	0.20167586729958	0.0476532045431649	depleted	0.944833134029869	0.807169945551728	closer	0.627107235241848	0.335283180134482
Gene Ontology Biological Process	GO:0051931	regulation of sensory perception	17	enriched	0.20167586729958	0.0476532045431649	depleted	0.944833134029869	0.807169945551728	closer	0.627107235241848	0.335283180134482
Gene Ontology Biological Process	GO:0001558	regulation of cell growth	170	enriched	0.202959636348048	0.0481061529390978	enriched	0.697538332576233	0.389902216539356	closer	0.490446005373442	0.202622438650202
Gene Ontology Biological Process	GO:0042133	neurotransmitter metabolic process	13	enriched	0.203064771700424	0.0482464287310789	depleted	0.366883096856796	0.0723816532308247	farther	0.948719819725187	0.874469950313678
Gene Ontology Biological Process	GO:0015807	L-amino acid transport	18	enriched	0.203064771700424	0.0482962734786626	enriched	0.906649194431623	0.740268591456126	farther	0.67174980234709	0.395214881716394
Gene Ontology Biological Process	GO:0001977	renal system process involved in regulation of blood volume	11	enriched	0.203089072613746	0.0483538791278348	depleted	0.253242519579949	0.0334906725525548	closer	0.490582253837293	0.204408307934143
Gene Ontology Biological Process	GO:1900271	regulation of long-term synaptic potentiation	13	enriched	0.203538086539662	0.0486061102184268	depleted	0.980414596849471	0.932572550968261	closer	0.960348295029637	0.900105044049918
Gene Ontology Biological Process	GO:0043576	regulation of respiratory gaseous exchange	16	enriched	0.20416030929016	0.0488338479674467	depleted	0.823628305585344	0.57850460872835	closer	0.539232998199003	0.249247336514591
Gene Ontology Biological Process	GO:0046717	acid secretion	52	enriched	0.20463922487782	0.0491339417836874	depleted	0.904856570789043	0.736764153721774	closer	0.813044477911441	0.595295723776681
Gene Ontology Biological Process	GO:0032846	positive regulation of homeostatic process	85	enriched	0.204714175398473	0.0492440960786016	depleted	0.807563219027696	0.55043079442164	farther	0.524454671050535	0.236481578171898
Gene Ontology Biological Process	GO:0006835	dicarboxylic acid transport	38	enriched	0.206371669384192	0.0500471369959393	enriched	0.594131539314901	0.257954188162233	farther	0.80956212453441	0.591247767812837
Gene Ontology Biological Process	GO:0098900	regulation of action potential	26	enriched	0.206371669384192	0.0501228342194985	depleted	0.903306148990196	0.733925298481467	closer	0.212242547229319	0.0408079475154449
Gene Ontology Biological Process	GO:0009117	nucleotide metabolic process	238	enriched	0.207859648130747	0.0505245200147232	enriched	0.555081500905063	0.216980679390876	farther	0.490355127931446	0.20246552767183
Gene Ontology Biological Process	GO:0048814	regulation of dendrite morphogenesis	38	enriched	0.210653903978986	0.0517345408686518	depleted	0.938406719542294	0.792468734459315	closer	0.514264149744187	0.224824035601738
Gene Ontology Biological Process	GO:0030166	proteoglycan biosynthetic process	37	enriched	0.211486563259134	0.052114495814546	depleted	0.335599266383006	0.0591229879664088	closer	0.0392454638488694	0.00272463060670502
Gene Ontology Biological Process	GO:0009746	response to hexose	88	enriched	0.211883671681984	0.0523319653885732	depleted	0.873534189202304	0.674361651342849	farther	0.880639283011982	0.713712901147602
Gene Ontology Biological Process	GO:0051480	regulation of cytosolic calcium ion concentration	127	enriched	0.213661306862948	0.0530115279675467	depleted	0.312160328584967	0.0495146691453371	closer	0.455029702882736	0.176037904086699
Gene Ontology Biological Process	GO:0021794	thalamus development	12	enriched	0.215399850156253	0.0535654676084917	depleted	0.625958635189693	0.297083352791677	closer	0.224333785396771	0.0454854286180285
Gene Ontology Biological Process	GO:1901566	organonitrogen compound biosynthetic process	577	enriched	0.215665026348289	0.0537594929024811	enriched	6.62625369091701e-05	6.29603317539138e-07	farther	1.37657595053351e-05	1.51718213530112e-07
Gene Ontology Biological Process	GO:0072657	protein localization to membrane	250	enriched	0.21892671929029	0.0548271605588398	enriched	0.000485496782777956	6.40174156077197e-06	farther	0.191271618211816	0.0342126937993945
Gene Ontology Biological Process	GO:0021953	central nervous system neuron differentiation	96	enriched	0.218935625295765	0.054871828553484	depleted	0.404737861931391	0.0928045780084399	closer	0.0314860055563196	0.00192621708103334
Gene Ontology Biological Process	GO:0003012	muscle system process	167	enriched	0.219310093210591	0.0553797828679539	depleted	0.498959227124433	0.166900265035805	closer	0.049540716533228	0.00394478418695348
Gene Ontology Biological Process	GO:0060292	long term synaptic depression	21	enriched	0.221371376794634	0.0562117665440921	depleted	0.960661887128448	0.855784508331994	closer	0.942036965826028	0.857681667212437
Gene Ontology Biological Process	GO:0007422	peripheral nervous system development	44	enriched	0.22158953439353	0.0563101142837601	depleted	0.0839835732037531	0.00523060561300053	closer	0.0149117096516658	0.000660297106346826
Gene Ontology Biological Process	GO:0042755	eating behavior	14	enriched	0.224124429015355	0.0572583829118508	depleted	0.809617346135397	0.553919634140199	closer	0.342456221631871	0.100096448544565
Gene Ontology Biological Process	GO:0019935	cyclic-nucleotide-mediated signaling	34	enriched	0.225009661379419	0.0576895879991381	enriched	0.440730200492555	0.112789488446116	closer	0.920223689908652	0.810298734859017
Gene Ontology Biological Process	GO:0016049	cell growth	221	enriched	0.225015208583216	0.0579680893075496	enriched	0.747726378317055	0.459425566303568	closer	0.450457810913646	0.172442953997429
Gene Ontology Biological Process	GO:0046434	organophosphate catabolic process	52	enriched	0.225015208583216	0.0580529642613415	enriched	0.53938743030143	0.19961554947962	farther	0.20608049530734	0.0390576457574929
Gene Ontology Biological Process	GO:0045055	regulated exocytosis	246	enriched	0.22549530287488	0.0582642447629803	enriched	0.580568222295642	0.240242890513651	farther	0.274179256280139	0.0660820464252579
Gene Ontology Biological Process	GO:0021799	cerebral cortex radially oriented cell migration	22	enriched	0.227932670437832	0.0592406771382645	depleted	0.969453933953344	0.887491181344529	closer	0.686794115458684	0.415090947233914
Gene Ontology Biological Process	GO:0021955	central nervous system neuron axonogenesis	21	enriched	0.228415937498301	0.0595944663447786	enriched	0.932685848742083	0.784382107037893	closer	0.249950986446494	0.0547086350214019
Gene Ontology Biological Process	GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	8	enriched	0.229232171973139	0.0598962914944353	depleted	0.880311172996484	0.687417702861516	closer	0.938311323578806	0.851569006619491
Gene Ontology Biological Process	GO:0032008	positive regulation of TOR signaling	15	enriched	0.229445666580973	0.0600410253700937	depleted	0.739654877491013	0.446059078727371	closer	0.814464505273611	0.597759053297529
Gene Ontology Biological Process	GO:0031281	positive regulation of cyclase activity	31	enriched	0.230328050648668	0.0604209047153447	depleted	0.275645083900546	0.0386881751931559	closer	0.395635518066536	0.135310574347479
Gene Ontology Biological Process	GO:1905477	positive regulation of protein localization to membrane	56	enriched	0.230769354317694	0.060789988857869	enriched	0.642799749761162	0.317487752993124	farther	0.303412374485234	0.0783340091424784
Gene Ontology Biological Process	GO:0021587	cerebellum morphogenesis	22	enriched	0.23136209460308	0.0611255155929439	depleted	0.677903239586603	0.364922021531807	closer	0.224629663800089	0.0456205394063156
Gene Ontology Biological Process	GO:0006753	nucleoside phosphate metabolic process	238	enriched	0.232553696313499	0.0615304895266382	enriched	0.555081500905063	0.216980679390876	farther	0.490355127931446	0.20246552767183
Gene Ontology Biological Process	GO:0045773	positive regulation of axon extension	24	enriched	0.232651403791808	0.0616103616047497	enriched	0.970210457985023	0.8888549489384	closer	0.396217094579689	0.135663378858806
Gene Ontology Biological Process	GO:0035196	production of miRNAs involved in gene silencing by miRNA	17	enriched	0.234333988968441	0.0622740645233054	depleted	0.608839746684892	0.27440918695075	closer	0.887769965808797	0.732767984984927
Gene Ontology Biological Process	GO:0032535	regulation of cellular component size	166	enriched	0.235416257598792	0.0627300531415581	depleted	0.977444525482457	0.923394219365324	closer	0.490582253837293	0.203544295055965
Gene Ontology Biological Process	GO:0042753	positive regulation of circadian rhythm	16	enriched	0.235476609247477	0.0628515780061592	depleted	0.585147601338848	0.246254974830591	closer	0.152722564211982	0.0238237188702532
Gene Ontology Biological Process	GO:0061351	neural precursor cell proliferation	72	enriched	0.236562547094646	0.0632331367403599	depleted	0.217996932957885	0.0237568889513926	closer	0.200470556228146	0.0370261213775425
Gene Ontology Biological Process	GO:0071320	cellular response to cAMP	26	enriched	0.237772682046346	0.0637409612851516	depleted	0.986215768063127	0.954993150115704	closer	0.712985627572863	0.44773461761236
Gene Ontology Biological Process	GO:0034655	nucleobase-containing compound catabolic process	179	enriched	0.237831726293095	0.0640497484405029	enriched	6.11412101825857e-06	3.08255083332796e-08	farther	8.34718631925235e-06	6.48451063837821e-08
Gene Ontology Biological Process	GO:0009612	response to mechanical stimulus	108	enriched	0.238805765697424	0.0647122427689472	depleted	0.665581243295455	0.350536873529272	closer	0.780946143461309	0.549346850187777
Gene Ontology Biological Process	GO:0051957	positive regulation of amino acid transport	7	enriched	0.238819654978035	0.0648548820748647	depleted	0.738628596983133	0.444151110964649	closer	0.309874400597589	0.0829979830122373
Gene Ontology Biological Process	GO:0010977	negative regulation of neuron projection development	71	enriched	0.239396678350653	0.065191912007758	enriched	0.982369844824173	0.940842478880471	closer	0.541856060638382	0.251778379392536
Gene Ontology Biological Process	GO:0006195	purine nucleotide catabolic process	22	enriched	0.239433099017604	0.0652824667760595	enriched	0.468209852858664	0.146886391121598	farther	0.608174507904321	0.315603473513371
Gene Ontology Biological Process	GO:0009451	RNA modification	49	enriched	0.240307103360992	0.0656780414303157	enriched	0.335599266383006	0.0581978705886884	farther	0.139153642971988	0.0200798517630971
Gene Ontology Biological Process	GO:0032528	microvillus organization	17	enriched	0.241163902718604	0.0660057047177107	enriched	0.897081770650049	0.723997349126528	farther	0.605033725612619	0.31115348716687
Gene Ontology Biological Process	GO:0007158	neuron cell-cell adhesion	32	enriched	0.241468238983105	0.066135805714892	enriched	0.818733980010706	0.569478143552143	closer	0.141158693275002	0.0209723053710189
Gene Ontology Biological Process	GO:0046578	regulation of Ras protein signal transduction	87	enriched	0.242392193017676	0.0666237894357559	depleted	0.511429936778028	0.178608748523798	closer	0.350555114641055	0.104165726432475
Gene Ontology Biological Process	GO:0001541	ovarian follicle development	26	enriched	0.242728103164539	0.0667631669684979	depleted	0.845026400617463	0.62070195957707	farther	0.478253764947635	0.191302839495093
Gene Ontology Biological Process	GO:0046676	negative regulation of insulin secretion	27	enriched	0.244158151604256	0.0673458130902996	enriched	0.765470002730659	0.487454622642522	farther	0.3710572621464	0.117859366795258
Gene Ontology Biological Process	GO:0021696	cerebellar cortex morphogenesis	17	enriched	0.244738490557229	0.0677430828679439	depleted	0.444202313934156	0.121737489762916	closer	0.215428337165549	0.0420079389986737
Gene Ontology Biological Process	GO:0035270	endocrine system development	63	enriched	0.245970199794109	0.0684654403768833	depleted	0.404737861931391	0.0926130075785166	closer	0.429776634925854	0.158422228216988
Gene Ontology Biological Process	GO:0021895	cerebral cortex neuron differentiation	18	enriched	0.246449959472953	0.0686945225280298	depleted	0.55840890439518	0.220134059523412	closer	0.623957429510177	0.330579892737185
Gene Ontology Biological Process	GO:0006825	copper ion transport	4	enriched	0.246905925741474	0.0690499073235883	depleted	0.480607990879397	0.154686899925609	closer	0.606118473802963	0.312703658547342
