Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0030011	maintenance of cell polarity	31	enriched	0.22386275907469	0.0333255667705683	enriched	0.834113061140771	0.590723017690102	closer	0.93699875234367	0.817443807383994
Gene Ontology Biological Process	GO:0034661	ncRNA catabolic process	21	enriched	0.225598470682304	0.0337151426431589	depleted	0.719298074833121	0.416260694505893	farther	0.95098681307847	0.860759091687178
Gene Ontology Biological Process	GO:0001504	neurotransmitter uptake	22	enriched	0.226042926575227	0.0340444570554277	depleted	0.888449805193816	0.7025828418121	farther	0.45698696500943	0.176363839374642
Gene Ontology Biological Process	GO:0071333	cellular response to glucose stimulus	98	enriched	0.226319117569129	0.0341737919337762	enriched	0.787645240173277	0.510822544463565	farther	0.313170431537775	0.0840746361077377
Gene Ontology Biological Process	GO:0021587	cerebellum morphogenesis	46	enriched	0.229082422072046	0.0350520045608857	depleted	0.972293625582327	0.924336614082531	closer	0.464941225160211	0.182317522484804
Gene Ontology Biological Process	GO:0009154	purine ribonucleotide catabolic process	34	enriched	0.229082422072046	0.0350742242487821	enriched	0.133587203754211	0.0132243142693717	farther	0.58311109454769	0.273698331395093
Gene Ontology Biological Process	GO:0006401	RNA catabolic process	253	enriched	0.229082422072046	0.035104851095161	enriched	0.125323929257407	0.0116282418324034	farther	0.0419036523923178	0.00285722400232713
Gene Ontology Biological Process	GO:0060122	inner ear receptor stereocilium organization	32	enriched	0.229082422072046	0.0351053661446322	depleted	0.924197752356585	0.783391504372038	farther	0.995191348397569	0.98773789074522
Gene Ontology Biological Process	GO:0009261	ribonucleotide catabolic process	35	enriched	0.230248727802729	0.0354366136606642	enriched	0.191753984649755	0.0264025461384866	farther	0.685453038351178	0.388257938386761
Gene Ontology Biological Process	GO:0003091	renal water homeostasis	44	enriched	0.233096628013434	0.0361008346157655	depleted	0.133587203754211	0.0132210162331538	closer	0.195834641384395	0.0355949702373775
Gene Ontology Biological Process	GO:0048545	response to steroid hormone	378	enriched	0.233978722252425	0.0363281559457632	depleted	0.841388450121804	0.60385921458985	farther	0.953133634415833	0.864830446934283
Gene Ontology Biological Process	GO:0031532	actin cytoskeleton reorganization	122	enriched	0.234257967960723	0.0364623276356775	enriched	0.92238129776489	0.77777997964184	closer	0.304471123042833	0.0798506356807431
Gene Ontology Biological Process	GO:0031345	negative regulation of cell projection organization	141	enriched	0.234323739621113	0.0365179853954981	enriched	0.442402635676416	0.142179408790754	closer	0.273441285580222	0.0656174280962036
Gene Ontology Biological Process	GO:0006897	endocytosis	672	enriched	0.235198892906905	0.036699962936627	enriched	0.943731820878334	0.836888133488298	farther	0.613375635150918	0.30294264748295
Gene Ontology Biological Process	GO:1905477	positive regulation of protein localization to membrane	140	enriched	0.239918198162241	0.0377153825759987	enriched	0.695251962313271	0.389200943431038	closer	0.857258191623821	0.637917076496191
Gene Ontology Biological Process	GO:0051339	regulation of lyase activity	82	enriched	0.240760337241815	0.0379411037366923	depleted	0.736468225224395	0.438254981864488	closer	0.908521581892737	0.748266757406908
Gene Ontology Biological Process	GO:0021895	cerebral cortex neuron differentiation	24	enriched	0.24122846721058	0.0380616344852515	depleted	0.974665611653824	0.929323540167699	closer	0.855866233627037	0.635396723569875
Gene Ontology Biological Process	GO:0043576	regulation of respiratory gaseous exchange	19	enriched	0.24145607213409	0.0381443494454901	enriched	0.625785704194028	0.30951790743269	closer	0.836717782354132	0.607361463600095
Gene Ontology Biological Process	GO:0034470	ncRNA processing	298	enriched	0.241583468462037	0.0382113026293898	enriched	0.171807977755907	0.0212470420252507	farther	0.0196586681233943	0.000948828913108195
Gene Ontology Biological Process	GO:0046717	acid secretion	99	enriched	0.241914360745064	0.0383868174333227	depleted	0.987868502669161	0.970416296502849	closer	0.954029064120922	0.866929298817384
Gene Ontology Biological Process	GO:0021696	cerebellar cortex morphogenesis	38	enriched	0.241914360745064	0.0384371614211287	depleted	0.643281191672802	0.327908660313214	closer	0.477624910016898	0.190809253643114
Gene Ontology Biological Process	GO:0045773	positive regulation of axon extension	49	enriched	0.241914360745064	0.0384923264646736	depleted	0.739818943192702	0.442484918744108	closer	0.252590674141781	0.0578231413377482
Gene Ontology Biological Process	GO:0050974	detection of mechanical stimulus involved in sensory perception	46	enriched	0.241914360745064	0.0385225641000614	depleted	0.383896724284177	0.103141374935653	closer	0.0761374084634641	0.00708392247770164
Gene Ontology Biological Process	GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	40	enriched	0.242372216676161	0.0386649223346542	enriched	0.975772134871206	0.932837404377745	closer	0.961020608071078	0.887814664930773
Gene Ontology Biological Process	GO:0034284	response to monosaccharide	177	enriched	0.244600001526953	0.0391151388369328	enriched	0.945951066925428	0.841436217507422	farther	0.0877226813148428	0.00890723559878677
Gene Ontology Biological Process	GO:0010959	regulation of metal ion transport	302	enriched	0.248604576989215	0.040097078081276	enriched	0.308351790278446	0.0664041168829917	closer	0.579496928350168	0.270147337213055
Gene Ontology Biological Process	GO:0035812	renal sodium excretion	19	enriched	0.248604576989215	0.0401089433024381	depleted	0.44776618557925	0.146562333348765	closer	0.955438336468375	0.872650308264026
Gene Ontology Biological Process	GO:0035813	regulation of renal sodium excretion	19	enriched	0.248604576989215	0.0401089433024381	depleted	0.44776618557925	0.146562333348765	closer	0.955438336468375	0.872650308264026
Gene Ontology Biological Process	GO:0070997	neuron death	284	enriched	0.250001671588766	0.0404182243215802	enriched	0.178325380360482	0.0223295591612466	farther	0.804759975268756	0.559073415654821
Gene Ontology Biological Process	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	49	enriched	0.250549473753099	0.0406007676017815	depleted	0.912081594084166	0.753848067283901	farther	0.898426974776747	0.720874635105043
Gene Ontology Biological Process	GO:0009890	negative regulation of biosynthetic process	1520	enriched	0.252135098424107	0.0409554589027721	enriched	0.241978858627899	0.0409004777521861	farther	0.191294821451637	0.033557995444862
Gene Ontology Biological Process	GO:0051172	negative regulation of nitrogen compound metabolic process	1543	enriched	0.254512809548192	0.0416554631076221	enriched	0.191753984649755	0.0268575708773731	farther	0.127174543435435	0.0168366375589072
Gene Ontology Biological Process	GO:0050951	sensory perception of temperature stimulus	24	enriched	0.254512809548192	0.0416870176523012	depleted	0.533739604218881	0.211608707431243	closer	0.431383469899325	0.157368422242785
Gene Ontology Biological Process	GO:0031327	negative regulation of cellular biosynthetic process	1500	enriched	0.257371595641563	0.0422550380904059	enriched	0.239355505005736	0.0403178782419044	farther	0.1693662659879	0.0274433152280708
Gene Ontology Biological Process	GO:0072659	protein localization to plasma membrane	246	enriched	0.257734680996669	0.042490195111375	enriched	0.132720089140232	0.0128327619336015	closer	0.369530397038315	0.115025715148743
Gene Ontology Biological Process	GO:0045777	positive regulation of blood pressure	42	enriched	0.257734680996669	0.0425644404359686	depleted	0.225315898171274	0.0365663351545505	closer	0.149728710777542	0.0221061383192638
Gene Ontology Biological Process	GO:0006906	vesicle fusion	148	enriched	0.259101786480676	0.0429911085922579	enriched	0.595976471293969	0.276327916133974	farther	0.12248597643595	0.015953915840086
Gene Ontology Biological Process	GO:0009259	ribonucleotide metabolic process	435	enriched	0.261565295970347	0.0434505638004628	enriched	0.965632379830302	0.9010572352206	farther	0.730038984763887	0.451976064612493
Gene Ontology Biological Process	GO:0032846	positive regulation of homeostatic process	183	enriched	0.261977454825727	0.0435898467050451	depleted	0.934482054486079	0.814030264098219	farther	0.725159977258803	0.443332926589313
Gene Ontology Biological Process	GO:0007520	myoblast fusion	54	enriched	0.264516613174886	0.0441756904490348	depleted	0.296369803552631	0.0601528468205223	closer	0.755889857734767	0.494207499542425
Gene Ontology Biological Process	GO:0071331	cellular response to hexose stimulus	99	enriched	0.265695968263297	0.0445239281945215	enriched	0.83977034941017	0.600470346954067	farther	0.332053653803289	0.0944219248167136
Gene Ontology Biological Process	GO:0046949	fatty-acyl-CoA biosynthetic process	40	enriched	0.267141345408111	0.0450500039746184	enriched	0.975772134871206	0.932837404377745	closer	0.961020608071078	0.887814664930773
Gene Ontology Biological Process	GO:0032844	regulation of homeostatic process	435	enriched	0.267619693371479	0.0451825456341458	enriched	0.895602195322397	0.720439835353353	closer	0.783275749885357	0.530207945120455
Gene Ontology Biological Process	GO:0043954	cellular component maintenance	46	enriched	0.269121536283647	0.0455925998666228	enriched	0.110243718199677	0.00909172921643209	farther	0.723584431283111	0.441636410963785
Gene Ontology Biological Process	GO:0010628	positive regulation of gene expression	1819	enriched	0.270178358741933	0.0458240092845884	enriched	0.379641666774716	0.0997856367797083	farther	0.343119600225088	0.100900843562274
Gene Ontology Biological Process	GO:0010447	response to acidic pH	26	enriched	0.272559213415563	0.046491976702015	depleted	0.0459722290660368	0.00212083553357564	closer	0.209050351740894	0.0398731432667261
Gene Ontology Biological Process	GO:1902803	regulation of synaptic vesicle transport	30	enriched	0.274051607248617	0.0469590270997825	enriched	0.869103618968218	0.656334115041709	closer	0.895921647429581	0.713576671697645
Gene Ontology Biological Process	GO:0016233	telomere capping	58	enriched	0.274107069176846	0.0472283138407326	depleted	0.987868502669161	0.967455351687982	closer	0.663863312054139	0.359662329364473
Gene Ontology Biological Process	GO:0051173	positive regulation of nitrogen compound metabolic process	1844	enriched	0.274107069176846	0.0472650814956006	enriched	0.445353580094228	0.143818388144405	farther	0.0936314055617179	0.00988315476298938
Gene Ontology Biological Process	GO:0007210	serotonin receptor signaling pathway	19	enriched	0.274107069176846	0.0472873214900936	depleted	0.62497716216948	0.308188001659073	closer	0.108999650804984	0.0127190908673387
Gene Ontology Biological Process	GO:0098664	G-protein coupled serotonin receptor signaling pathway	19	enriched	0.274107069176846	0.0472873214900936	depleted	0.62497716216948	0.308188001659073	closer	0.108999650804984	0.0127190908673387
Gene Ontology Biological Process	GO:0018345	protein palmitoylation	21	enriched	0.278096345843504	0.0485145786507373	depleted	0.706785535000939	0.401411439727224	closer	0.968163364302488	0.908006571001228
Gene Ontology Biological Process	GO:0048490	anterograde synaptic vesicle transport	16	enriched	0.278129840308846	0.0487298588638639	depleted	0.92238129776489	0.778939932457235	closer	0.906853808966877	0.741725078297318
Gene Ontology Biological Process	GO:0099514	synaptic vesicle cytoskeletal transport	16	enriched	0.278129840308846	0.0487298588638639	depleted	0.92238129776489	0.778939932457235	closer	0.906853808966877	0.741725078297318
Gene Ontology Biological Process	GO:0099517	synaptic vesicle transport along microtubule	16	enriched	0.278129840308846	0.0487298588638639	depleted	0.92238129776489	0.778939932457235	closer	0.906853808966877	0.741725078297318
Gene Ontology Biological Process	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	32	enriched	0.278129840308846	0.0487561370360825	depleted	0.710897310025689	0.405675844294559	closer	0.875407520163341	0.672293215153538
Gene Ontology Biological Process	GO:0048520	positive regulation of behavior	24	enriched	0.278307133762484	0.0489219880850511	enriched	0.813677121288239	0.550997444372723	farther	0.982972541963574	0.950348463125928
Gene Ontology Biological Process	GO:0060041	retina development in camera-type eye	119	enriched	0.278606294226948	0.0490355718468828	enriched	0.7011374625056	0.396029185063252	farther	0.538751540784314	0.237014303705516
Gene Ontology Biological Process	GO:0071326	cellular response to monosaccharide stimulus	99	enriched	0.281031532740148	0.0497930794062341	enriched	0.83977034941017	0.600470346954067	farther	0.332053653803289	0.0944219248167136
Gene Ontology Biological Process	GO:0050771	negative regulation of axonogenesis	57	enriched	0.281031532740148	0.0498280099001447	enriched	0.567762902174673	0.244427487057559	closer	0.420537592695839	0.148357902443579
Gene Ontology Biological Process	GO:0032104	regulation of response to extracellular stimulus	21	enriched	0.281031532740148	0.049909661053654	enriched	0.561054055187183	0.237005461241616	farther	0.606636459037084	0.296086518713911
